307;MarÃ­a Pilar;Toledo;Ortega;M;mariapilartoledo;(K%?5FRAV9?k;mariapilartoledo@email.com;7/03/1995;24;1.82;0.0;SI;4;26;0;Disponible
308;Manuel;Colomer;Castro;H;manuelcolomer74;$BWtY!]=rLZ--R;manuelcolomer74@email.com;27/07/1984;35;1.83;728.51;No Aplica;54;42;1;Disponible
309;RamÃ³n;Murillo;MartÃ­nez;H;rmurillo;u?Y33M6yq8fEk-[;rmurillo@email.net;3/04/1969;50;1.84;784.14;No Aplica;38;61;4;Inactivo
310;Josep MarÃ­a;Pico;FernÃ¡ndez;H;josepmariapico;2_}x.XeF4Dem6di;josepmariapico@correo.es;14/12/1984;34;1.85;826.28;No Aplica;78;25;4;Inactivo
311;Marina;Redondo;MacÃ­as;M;redondo45;2.&mvEQ8JD,5xj;redondo45@mail.com;5/07/1994;25;1.86;0.0;SI;63;64;5;Inactivo
312;Manuel;MÃ¡rquez;GarcÃ­a;H;manmarquez;PB{g@%AU$iPZY9?;manmarquez@email.es;6/10/1947;72;1.87;903.39;No Aplica;52;5;0;Inactivo
313;Dolores;Arguello;Parejo;M;dol.arguello;/SG!,R#fqad[K9;dol.arguello@mail.com;8/10/1950;69;1.88;0.0;SI;63;2;0;Inactivo
314;Laura;Prieto;Clemente;M;lauraprieto;+yC6g]x5G2Y4g&4;lauraprieto@mail.net;2/09/1969;50;1.89;0.0;SI;31;31;0;Inactivo
315;MarÃ­a Teresa;LÃ³pez;Redondo;M;marilopez47;7$ie.HV@$:k2wH_;marilopez47@email.com;20/11/1936;82;1.9;0.0;NO;22;41;2;Inactivo
316;MarÃ­a Dolores;CastejÃ³n;Bas;M;marcastejon;huMb5R*YEWidj7%;marcastejon@mail.net;27/01/1944;75;1.91;0.0;SI;8;17;0;Inactivo
317;Jorge;Domingo;Arenas;H;jordomingo;(.(3DRc?KVYzCAy;jordomingo@mail.net;16/08/1968;51;1.92;219.57;No Aplica;80;5;0;Disponible
318;Fernando;MartÃ­nez;PÃ©rez;H;fermartinez;wnZcJ9]xck&*T5;fermartinez@mail.es;25/11/1952;66;1.93;794.14;No Aplica;35;25;2;Disponible
319;Eva;Villa;RodrÃ­guez;M;evavilla;[,)Bvbeewg&z:}n;evavilla@email.net;19/07/1974;45;1.94;0.0;SI;61;83;7;Inactivo
320;Josep;SÃ¡nchez;GarcÃ­a;H;jossanchez;#qr=P]J]L[L$%5K;jossanchez@email.es;8/11/1974;44;1.95;560.47;No Aplica;25;91;1;Inactivo
321;Enrique;MuÃ±oz;SÃ¡nchez;H;enr.muÃ±oz;N4P)aq=Cj6Yq*.k;enr.muÃ±oz@email.net;20/06/1961;58;1.96;825.23;No Aplica;4;23;0;Inactivo
322;MarÃ­a Luisa;Camacho;Mena;M;marialuisacamacho;gwkY=QQ8zd$nWf3;marialuisacamacho@mail.es;10/07/1953;66;1.97;0.0;NO;48;13;0;Inactivo
323;Marta;Baz;GÃ³mez;M;mbaz22;awM86V-rtpw)DY;mbaz22@correo.net;22/06/2001;18;1.52;0.0;SI;5;70;0;Inactivo
324;Francisco;Tamayo;RodrÃ­guez;H;tamayo7;MA]%V(Qzu,Z]7,,;tamayo7@mail.com;1/07/1976;43;1.53;126.44;No Aplica;71;69;0;Inactivo
325;Joan;Sebastia;MartÃ­nez;H;jsebastia71;:N%{A+LFF8$Xn:[;jsebastia71@email.com;4/08/1961;58;1.54;799.92;No Aplica;9;85;1;Inactivo
326;MarÃ­a;Lara;Mellado;M;marialara;tcjB+fBXX7zKV{n;marialara@email.es;21/06/1946;73;1.55;0.0;SI;83;11;1;Inactivo
327;RubÃ©n;RodrÃ­guez;Palomo;H;rubenrodriguez91;%W[7?_t6!?4)-t%;rubenrodriguez91@correo.es;11/09/1961;58;1.56;460.92;No Aplica;99;67;1;Inactivo
328;Rosa;GarcÃ­a;Aznar;M;garcia91;CWz)B$SjDqU{y/R;garcia91@mail.net;30/10/1961;58;1.57;0.0;NO;57;80;1;Disponible
329;Eva MarÃ­a;Serra;Mato;M;evaserra;cW=2RE}.TM9::k2;evaserra@correo.net;14/06/1949;70;1.58;0.0;SI;26;46;3;Inactivo
330;Enrique;GarcÃ­a;DomÃ­nguez;H;enrgarcia;u}-/:_@NgxzQuqY;enrgarcia@correo.net;11/07/1990;29;1.59;135.83;No Aplica;62;42;5;Disponible
331;Julia;SantamarÃ­a;PÃ©rez;M;jsantamaria;%,!VFju4/@]9f)9;jsantamaria@correo.es;29/10/1982;37;1.6;0.0;SI;56;31;5;Disponible
332;Susana;Campos;Mendoza;M;campos37;4*6E!Mbh!hb2+d=;campos37@mail.es;18/01/1985;34;1.61;0.0;NO;82;14;1;Disponible
333;MarÃ­a Carmen;MarÃ­n;GonzÃ¡lez;M;marin17;&7%RHggK,F.N5@?;marin17@correo.net;20/11/1961;57;1.62;0.0;SI;82;23;0;Inactivo
334;RocÃ­o;Ortega;Casanova;M;rortega;7f.Xk4_Hb9.cU=6;rortega@mail.es;23/10/1961;58;1.63;0.0;SI;72;53;8;Inactivo
335;Laura;Frutos;Alonso;M;frutos59;{Wqi%B&k-4Jb$E;frutos59@email.com;6/12/1993;25;1.64;0.0;NO;12;89;2;Inactivo
336;MarÃ­a JosÃ©;Romero;SÃ¡nchez;M;mariromero;5VJM)k%=-uiwDP;mariromero@correo.es;14/02/1954;65;1.65;0.0;SI;49;98;0;Disponible
337;Ã�ngeles;Gimeno;Lloret;M;angelesgimeno;Dz$qna,C!c{%:AB;angelesgimeno@email.com;23/09/2001;18;1.66;0.0;SI;100;98;5;Inactivo
338;MarÃ­a Carmen;SÃ¡nchez;Molina;M;marsanchez67;UVaEaJZRq7[U#rB;marsanchez67@mail.com;20/08/1960;59;1.67;0.0;NO;15;56;2;Disponible
339;Santiago;EstÃ©vez;Vargas;H;santiagoestevez10;zHw9QE@eQfQQ+p,;santiagoestevez10@mail.net;1/02/1960;59;1.68;838.21;No Aplica;94;60;4;Inactivo
340;Fernando;Bilbao;Bas;H;bilbao58;g2Db$RH)&H_L*jZ;bilbao58@correo.net;9/08/1947;72;1.69;712.91;No Aplica;57;41;3;Inactivo
341;Francisca;Ballesteros;Ruiz;M;fballesteros;e*z(JLA]]tvk.kh;fballesteros@email.net;11/03/1936;83;1.7;0.0;NO;4;87;0;Disponible
342;Dolores;MartÃ­nez;Arellano;M;d.martinez;uN&KEAHPf$GiwyC;d.martinez@mail.es;17/03/1978;41;1.71;0.0;SI;100;9;1;Inactivo
343;JosÃ© Luis;Novo;Cuervo;H;josnovo;_WMQ76Q72:Mf-fx;josnovo@correo.com;23/09/1986;33;1.72;886.52;No Aplica;65;16;0;Disponible
344;Pilar;Urbano;LÃ³pez;M;pilarurbano;_WJU#r!dGYX5S5q;pilarurbano@mail.es;20/02/1963;56;1.73;0.0;NO;53;72;6;Inactivo
345;RamÃ³n;Zamora;Llorente;H;rzamora5;f{kR/m4,ttr)SX;rzamora5@mail.net;18/01/1939;80;1.74;886.65;No Aplica;30;81;2;Inactivo
346;JosÃ© Manuel;Mateos;Guillen;H;josmateos;7M/!aC8:M/T4bM};josmateos@correo.com;20/04/1972;47;1.75;786.67;No Aplica;60;66;10;Inactivo
347;Juan;RodrÃ­guez;DomÃ­nguez;H;juarodriguez;g[PA+)iKFe+kH,r;juarodriguez@mail.net;9/02/1966;53;1.76;388.48;No Aplica;55;65;6;Inactivo
348;Manuel;Canal;LeÃ³n;H;mancanal;!S+@,r4x)G%wLu;mancanal@email.com;27/02/1992;27;1.77;107.1;No Aplica;92;72;2;Disponible
349;Juan;Duran;Pulido;H;jduran;y$Bhyr-aa)}CG,$;jduran@correo.net;10/01/1962;57;1.78;691.97;No Aplica;100;34;0;Inactivo
350;Isabel;Delgado;Carretero;M;isa.delgado;(&(vFW*=nMU!@qH;isa.delgado@correo.net;3/03/1940;79;1.79;0.0;SI;65;59;0;Disponible
351;MÃ³nica;Notario;Quintana;M;mnotario67;$U--gM(#fy+QT[d;mnotario67@mail.net;3/12/1950;68;1.8;0.0;SI;87;33;5;Disponible
352;BegoÃ±a;HernÃ¡ndez;MÃ©ndez;M;hernandez18;Cyw%7W,ZeSt$q}S;hernandez18@correo.net;21/11/1967;51;1.81;0.0;SI;54;82;9;Disponible
353;Francisca;Calvo;FernÃ¡ndez;M;fracalvo;3CW$)SC$Z3Ez7G;fracalvo@correo.com;31/01/1945;74;1.82;0.0;NO;70;56;8;Inactivo
354;Marta;Marcos;HernÃ¡ndez;M;martamarcos94;N4baUV8!#KRVcm{;martamarcos94@correo.com;10/07/1964;55;1.83;0.0;SI;87;89;3;Inactivo
355;Luis;JordÃ¡n;Moreno;H;luisjordan;w*%v3!X!bE+Hmk;luisjordan@correo.com;7/09/1958;61;1.84;606.33;No Aplica;54;20;0;Inactivo
356;MarÃ­a;GonzÃ¡lez;Carmona;M;mgonzalez83;-QB7=6%A+kjj{GT;mgonzalez83@mail.net;13/10/1977;42;1.85;0.0;NO;63;61;9;Disponible
357;Isabel;Moreno;Suarez;M;isabelmoreno;]#HP5qq7WMZ@CHt;isabelmoreno@email.es;17/11/1935;83;1.86;0.0;NO;33;90;5;Inactivo
358;Sonia;LÃ³pez;Salas;M;sonlopez86;#¿NOMBRE?;sonlopez86@email.es;28/09/1938;81;1.87;0.0;SI;62;27;3;Inactivo
359;JosÃ©;Bautista;Doblas;H;josbautista76;8zYEi9kW/_rrvaM;josbautista76@email.com;13/04/1957;62;1.88;775.37;No Aplica;36;19;0;Disponible
360;MarÃ­a Carmen;Gregorio;Carbonell;M;gregorio5;yV!V:r:Jc2*afb?;gregorio5@correo.es;24/03/1958;61;1.89;0.0;SI;41;13;0;Inactivo
361;Montserrat;Marcos;GutiÃ©rrez;M;mmarcos29;w@FLz.25N[8AgX!;mmarcos29@mail.es;20/04/1985;34;1.9;0.0;SI;2;4;0;Inactivo
362;Javier;Ibarra;Rubio;H;javieribarra;+aMw2*dD5v/}8Q/;javieribarra@mail.es;27/03/1935;84;1.91;510.62;No Aplica;62;99;1;Disponible
363;MarÃ­a Teresa;BÃ¡ez;Higuera;M;mbaez;P*9jJFz&v@-WBN[;mbaez@email.es;3/10/1947;72;1.92;0.0;SI;55;47;6;Disponible
364;Eduardo;Caballero;Lara;H;edu.caballero;H,[#+Pt#nKrLn)H;edu.caballero@mail.net;26/10/1951;68;1.93;616.79;No Aplica;34;84;3;Disponible
365;Ana Isabel;Diez;Llop;M;andiez31;8,.r7#@#:ji*x5;andiez31@mail.com;5/09/1997;22;1.94;0.0;SI;100;80;0;Inactivo
366;Sergio;DÃ­az;SimÃ³n;H;sergiodiaz46;!FxG@aj{H-:k.wy;sergiodiaz46@correo.com;30/09/1936;83;1.95;442.93;No Aplica;12;91;2;Disponible
367;Isabel;Valls;Corbacho;M;valls41;)AXkRK]tRuxA*rp;valls41@mail.net;17/12/1993;25;1.96;0.0;NO;90;90;8;Disponible
368;Isabel;FernÃ¡ndez;Amador;M;isabelfernandez80;uhdYMnXHSH[jcTZ;isabelfernandez80@mail.com;29/10/1947;72;1.97;0.0;NO;41;76;4;Inactivo
369;Fernando;Mateos;Quintero;H;f.mateos;]}H4U?n&!pHH5N7;f.mateos@email.es;3/01/1948;71;1.52;655.08;No Aplica;80;12;0;Inactivo
370;Silvia;MÃ©ndez;GonzÃ¡lez;M;silviamendez;]w}c+YZmdX{FZ_g;silviamendez@mail.net;2/05/1992;27;1.53;0.0;SI;15;49;1;Inactivo
371;JosÃ© Luis;MiÃ±ana;HernÃ¡ndez;H;jos.miÃ±ana;r@.a.DEJw*p-G!J;jos.miÃ±ana@mail.com;6/10/1984;35;1.54;769.65;No Aplica;94;15;0;Disponible
372;Inmaculada;GonzÃ¡lez;Cano;M;inmaculadagonzalez;K*BmikHY+e_@}Mx;inmaculadagonzalez@mail.net;13/11/1976;42;1.55;0.0;NO;84;45;2;Disponible
373;Lucia;Aguilar;GutiÃ©rrez;M;laguilar;ecCkEvdWr-2@Pp[;laguilar@mail.com;6/06/1947;72;1.56;0.0;NO;31;25;3;Inactivo
374;Ã�lvaro;RodrÃ­guez;Molina;H;rodriguez78;dzBC$uh.ba)z)p;rodriguez78@correo.net;23/02/1982;37;1.57;412.41;No Aplica;47;96;7;Disponible
375;JosÃ© Luis;SÃ¡ez;Soto;H;j.saez;[kPRQ-a=rm]ABPq;j.saez@correo.com;6/03/1974;45;1.58;649.02;No Aplica;55;74;4;Inactivo
376;Rafael;Da Costa;SÃ¡nchez;H;d17;c%%nW9A[yn!V.-H;d17@correo.com;27/10/1953;66;1.59;194.99;No Aplica;13;93;0;Inactivo
377;ConcepciÃ³n;GarcÃ­a;Matas;M;garcia11;k4hdK.9f@g7Pfp6;garcia11@correo.es;28/11/1958;60;1.6;0.0;NO;22;84;3;Inactivo
378;MarÃ­a Luisa;Montes;Rojas;M;mmontes72;5_Xq(Eang[:XBA;mmontes72@email.net;31/10/1939;79;1.61;0.0;NO;3;81;0;Inactivo
379;Francisca;PÃ©rez;Barrera;M;fraperez;#¿NOMBRE?;fraperez@mail.com;23/08/1981;38;1.62;0.0;SI;37;69;2;Disponible
380;MarÃ­a Carmen;Ros;Vicens;M;mariros;bu5}d=Kt:GA:yH4;mariros@mail.es;8/01/1967;52;1.63;0.0;NO;94;74;8;Disponible
381;Manuel;Pastor;Delgado;H;manuelpastor;HaYw#6!X+V#8J;manuelpastor@correo.net;22/12/1993;25;1.64;792.2;No Aplica;7;3;0;Disponible
382;MarÃ­a Teresa;Luque;EnrÃ­quez;M;marluque;4/##-N./2W7ny?T;marluque@mail.es;7/03/1946;73;1.65;0.0;NO;46;39;5;Inactivo
383;JesÃºs;Porras;Toscano;H;jesus.porras;A.=:*_&at??K/n#;jesus.porras@mail.es;19/11/1941;77;1.66;835.97;No Aplica;68;97;2;Disponible
384;JesÃºs;Cabello;Alfonso;H;j.cabello;ATS=J24.D{L]Ey;j.cabello@correo.es;19/07/1945;74;1.67;797.02;No Aplica;43;3;0;Inactivo
385;Ã�ngela;Ã�lvarez;FernÃ¡ndez;M;angalvarez;&vpH..56J8}maM3;angalvarez@mail.net;6/02/1942;77;1.68;0.0;NO;8;73;1;Inactivo
386;JosÃ©;Duran;Diz;H;jose.duran;#Dj]xLD#Z()*quU;jose.duran@email.net;7/01/1973;46;1.69;288.18;No Aplica;26;62;2;Disponible
387;Pedro;Suarez;Moran;H;pedrosuarez;TraR#2G3UBjz*EW;pedrosuarez@email.net;10/11/1937;81;1.7;122.92;No Aplica;22;11;1;Inactivo
388;Josefa;Vidal;Portillo;M;josefa.vidal;ccHZ,2%L*SGwzw];josefa.vidal@mail.net;20/07/1956;63;1.71;0.0;SI;60;50;8;Disponible
389;Manuela;DÃ­az;LÃ³pez;M;mandiaz;[mn._5wu]6[uNRB;mandiaz@email.es;4/02/1971;48;1.72;0.0;NO;35;20;1;Disponible
390;Javier;Madrid;Arroyo;H;jav.madrid;2bWZR=xHf],*KnC;jav.madrid@correo.net;4/01/1966;53;1.73;607.96;No Aplica;37;85;1;Disponible
391;JosÃ©;MartÃ­nez;Lorente;H;josemartinez100;?-:aRxSfUU8y:(*;josemartinez100@mail.es;9/02/1941;78;1.74;192.77;No Aplica;65;36;5;Inactivo
392;Enrique;Merino;HernÃ¡ndez;H;e.merino;J&**hT55jLmxEBe;e.merino@mail.com;14/01/1937;82;1.75;116.04;No Aplica;34;55;2;Disponible
393;Yolanda;Acero;NÃºÃ±ez;M;acero75;%dmx[G5+b//DahZ;acero75@mail.com;7/03/1963;56;1.76;0.0;SI;27;21;3;Disponible
394;Laura;Pereira;Pascual;M;pereira33;)AT8?pDi5:F?abb;pereira33@email.com;19/02/1965;54;1.77;0.0;NO;92;52;1;Inactivo
395;Roberto;BenÃ­tez;Torres;H;robbenitez40;c)iZ){K=X/_L?D;robbenitez40@mail.net;11/10/1979;40;1.78;626.06;No Aplica;27;36;2;Inactivo
396;Salvador;JordÃ¡n;RodrÃ­guez;H;saljordan;qY9@byM&PuFTyja;saljordan@email.es;17/08/1941;78;1.79;961.0;No Aplica;22;62;1;Inactivo
397;Manuela;Rojo;Guillen;M;manuelarojo64;LMa#q4ed?YBH+-;manuelarojo64@mail.com;5/01/1982;37;1.8;0.0;SI;23;100;1;Inactivo
398;RocÃ­o;FernÃ¡ndez;RodrÃ­guez;M;rociofernandez;G)@+gVD6wg$niSR;rociofernandez@mail.com;27/01/1989;30;1.81;0.0;NO;79;55;9;Disponible
399;Francisco;Recuero;De las Heras;H;franciscorecuero;6J?hu?2tG=inLM;franciscorecuero@mail.net;14/09/1939;80;1.82;360.95;No Aplica;2;63;0;Disponible
400;Ã�ngel;Arango;Alsina;H;angel.arango;.$y)bu(b!2Z2?T9;angel.arango@email.es;17/05/1951;68;1.83;543.47;No Aplica;3;93;0;Disponible
401;Francisca;Conde;GonzÃ¡lez;M;fraconde;i25=]G5]TrXLFfi;fraconde@mail.net;9/12/1959;59;1.84;0.0;SI;16;8;0;Disponible
402;Cristina;Benavente;Montes;M;benavente39;N+_V?nZV69]pZtX;benavente39@correo.net;11/05/1955;64;1.85;0.0;SI;28;80;0;Inactivo
403;JosÃ©;LÃ³pez;Ventura;H;lopez26;,qw%&[N4p(n#S.];lopez26@mail.es;3/01/1944;75;1.86;725.89;No Aplica;23;52;0;Inactivo
404;Javier;Cortes;JimÃ©nez;H;cortes76;_EWCY+WWcTGeabY;cortes76@correo.com;4/04/1956;63;1.87;952.4;No Aplica;27;45;2;Disponible
405;JosÃ©;Mayo;HernÃ¡ndez;H;may-74;7e8v$JvSH67F45;mayo74@mail.com;22/08/1956;63;1.88;691.12;No Aplica;76;86;9;Disponible
406;Josefa;Parada;Nieves;M;jparada26;:$8i-HD$tCe[S[(;jparada26@correo.net;26/01/1976;43;1.89;0.0;SI;41;60;3;Disponible
407;Antonio;BaÃ±os;RodrÃ­guez;H;antoniobaÃ±os36;hCa&52?(t+Ei4T;antoniobaÃ±os36@email.es;27/05/1995;24;1.9;793.66;No Aplica;24;51;4;Inactivo
408;Jaime;JimÃ©nez;Martin;H;jimenez37;HCD_!Bq@%R[7]=P;jimenez37@correo.com;7/11/1997;21;1.91;312.22;No Aplica;18;16;0;Disponible
409;Pablo;SÃ¡nchez;Arrieta;H;psanchez;A=Nxmnz(fgRr[b;psanchez@email.com;16/05/1961;58;1.92;925.95;No Aplica;57;77;6;Inactivo
410;Dolores;Egea;Macho;M;dolegea22;c_N=]AbG#w3]W9v;dolegea22@correo.net;24/01/1950;69;1.93;0.0;SI;79;81;13;Disponible
411;Salvador;Alonso;PÃ©rez;H;sal.alonso;jvwM=bk4]?z@LjZ;sal.alonso@email.net;21/06/1998;21;1.94;957.85;No Aplica;36;96;0;Disponible
412;MarÃ­a Teresa;GarcÃ­a;Martin;M;margarcia;%V=(}K]k]DZXJp;margarcia@correo.com;8/07/1962;57;1.95;0.0;NO;58;10;1;Inactivo
413;MarÃ­a Carmen;LÃ³pez;Jurado;M;mlopez32;X_%aiZeYiD!P]jB;mlopez32@email.com;17/11/1996;22;1.96;0.0;SI;13;3;0;Disponible
414;Ana MarÃ­a;Ortiz;SÃ¡nchez;M;anortiz;$J4Xq-BwffX7n8Z;anortiz@correo.es;2/11/1992;26;1.97;0.0;NO;19;39;1;Inactivo
415;Juana;FernÃ¡ndez;Lozano;M;juafernandez52;S$3eyH@{rc57M{S;juafernandez52@mail.com;4/12/1977;41;1.52;0.0;NO;46;85;6;Inactivo
416;Javier;GarcÃ­a;Alcaraz;H;javgarcia92;Qi4WNVqA=Ta=86_;javgarcia92@email.com;13/04/1969;50;1.53;160.08;No Aplica;13;9;1;Disponible
417;Susana;Otero;Riveiro;M;sus.otero;ev65_vLM-zrk2Le;sus.otero@mail.es;2/04/1995;24;1.54;0.0;SI;69;40;5;Inactivo
418;Aitor;Serrano;Blanco;H;ait.serrano;c{9y{:AU,E[z87#;ait.serrano@mail.es;23/10/1961;58;1.55;638.65;No Aplica;40;52;2;Disponible
419;Carlos;Pinedo;Abella;H;cpinedo;i8z43Z)Be_aMTT;cpinedo@mail.net;25/01/1966;53;1.56;347.88;No Aplica;98;24;3;Inactivo
420;Marta;GarcÃ­a;Ojeda;M;mgarcia6;}GZkyjXa3CuQ573;mgarcia6@mail.com;8/07/1987;32;1.57;0.0;NO;41;62;3;Inactivo
421;Cristina;Moreno;Santana;M;cmoreno36;yZMCh4*E_S)%hmR;cmoreno36@correo.es;30/10/1957;62;1.58;0.0;NO;92;78;1;Inactivo
422;Francisca;Coll;Blanco;M;fra.coll;=.xK]jzYH&UGeA!;fra.coll@mail.es;10/10/1952;67;1.59;0.0;NO;13;23;1;Inactivo
423;Jorge;MÃ­guez;Bueno;H;jorge.miguez;p(ti*p9,(:(?3Zr;jorge.miguez@email.es;16/09/1992;27;1.6;811.23;No Aplica;61;32;4;Disponible
424;Santiago;QuirÃ³s;Vivas;H;squiros;NKF8,WFw(tXGAt$;squiros@email.com;6/11/1937;81;1.61;617.15;No Aplica;10;78;1;Inactivo
425;Lucia;Gracia;Caballero;M;gracia70;aQfi6h-B[?FT/JJ;gracia70@email.com;2/07/1980;39;1.62;0.0;NO;59;23;3;Disponible
426;Alberto;Montoro;Carmona;H;montoro7;_RVG6R:w4}Ua49?;montoro7@email.net;13/08/1948;71;1.63;693.48;No Aplica;25;43;4;Inactivo
427;Ana;Boix;Mesa;M;ana.boix;apyXUQJi{v4cH,;ana.boix@email.com;10/10/1981;38;1.64;0.0;NO;17;92;1;Disponible
428;Cristina;Prado;CatalÃ¡n;M;prado15;C3(5(@U6t+Yfa@+;prado15@mail.es;22/04/1955;64;1.65;0.0;NO;25;58;2;Disponible
429;MarÃ­a Dolores;MartÃ­nez;RodrÃ­guez;M;mariadolores.martinez;uFG+5m#!.rVHY$!;mariadolores.martinez@email.net;5/10/1961;58;1.66;0.0;SI;20;83;0;Inactivo
430;RamÃ³n;FernÃ¡ndez;Garmendia;H;rfernandez;A#}i)(zDXH)(=[;rfernandez@mail.com;13/04/1981;38;1.67;944.29;No Aplica;29;97;3;Inactivo
431;JesÃºs;AndrÃ©s;RodrÃ­guez;H;jandres;-%9UM7rK%}!-Vpj;jandres@email.es;22/02/1935;84;1.68;580.28;No Aplica;58;93;9;Disponible
432;Yolanda;SÃ¡nchez;NÃºÃ±ez;M;yolsanchez;)RK?gc6x:[8=MpP;yolsanchez@mail.es;18/11/1986;32;1.69;0.0;SI;57;90;8;Inactivo
433;Laura;LÃ³pez;MartÃ­nez;M;lauralopez;fkS@_.Ur4/w]{[m;lauralopez@email.com;23/09/1945;74;1.7;0.0;SI;96;34;3;Inactivo
434;MarÃ­a Ã�ngeles;Guerrero;FernÃ¡ndez;M;mariaangelesguerrero8;/fCM/)*?S4tA/9D;mariaangelesguerrero8@correo.net;29/11/2001;17;1.71;0.0;NO;39;94;5;Inactivo
435;Ana MarÃ­a;Sanz;Recio;M;anasanz77;,W5*T=zYyXd6+U;anasanz77@correo.es;27/11/1941;77;1.72;0.0;SI;48;21;1;Inactivo
436;MarÃ­a;Calero;Bernal;M;marcalero;NBrDbPG6[3gq$hW;marcalero@mail.es;23/03/1971;48;1.73;0.0;NO;100;32;5;Inactivo
437;Diego;RodrÃ­guez;Sanz;H;drodriguez;#EM3xBt5R$vVT7Y;drodriguez@mail.com;18/12/1991;27;1.74;253.88;No Aplica;86;35;4;Inactivo
438;Teresa;Luque;Maza;M;tluque;)(HB_{;tluque@mail.com;14/06/1940;79;1.75;0.0;SI;59;38;5;Inactivo
439;Laura;Pereira;GÃ³mez;M;pereira53;:E+:$5Bkrh68JSu;pereira53@correo.es;25/11/1980;38;1.76;0.0;NO;40;60;3;Disponible
440;Antonio;Salvador;RodrÃ­guez;H;salvador97;e}p+3LThRiFMvT4;salvador97@correo.net;20/12/1992;26;1.77;79.16;No Aplica;81;37;5;Inactivo
441;Ana;FernÃ¡ndez;Moral;M;anafernandez;fw[Zf}Vd$S.xaHX;anafernandez@email.es;11/12/1980;38;1.78;0.0;NO;70;64;5;Inactivo
442;Ana;Ã�lvarez;Campo;M;anaalvarez;gf(fV2Z=piFEvW;anaalvarez@correo.com;14/11/1950;68;1.79;0.0;NO;93;67;10;Disponible
443;Juana;Navarro;GutiÃ©rrez;M;juanavarro;kzECe2V}g_2PJL(;juanavarro@mail.net;27/04/1986;33;1.8;0.0;NO;80;41;1;Disponible
444;Josefa;RodrÃ­guez;FernÃ¡ndez;M;josefa.rodriguez;e-$jd@[t]:h[$/g;josefa.rodriguez@mail.com;6/04/1971;48;1.81;0.0;NO;12;18;0;Inactivo
445;Elena;RodrÃ­guez;FernÃ¡ndez;M;elerodriguez;&H_TAKq(SUDeQwG;elerodriguez@correo.es;18/01/1981;38;1.82;0.0;NO;20;32;1;Disponible
446;Antonia;Blanco;Ayuso;M;antonia.blanco;ytUEY!e.XTC9N[4;antonia.blanco@mail.com;27/09/1968;51;1.83;0.0;NO;34;23;2;Inactivo
447;Unai;Jurado;Rivera;H;unai.jurado;:TPbQ?79zTf-9_B;unai.jurado@email.com;22/02/1964;55;1.84;718.21;No Aplica;70;61;1;Disponible
448;Pablo;GutiÃ©rrez;Camarasa;H;pgutierrez;)N)g&a-ij,{vvyB;pgutierrez@correo.es;2/10/1937;82;1.85;69.94;No Aplica;46;22;1;Inactivo
449;Luis;Roldan;Martin;H;lroldan95;vWqcQCV9P!+rHp;lroldan95@email.com;1/06/1988;31;1.86;363.36;No Aplica;70;96;10;Disponible
450;Juan JosÃ©;Martin;FernÃ¡ndez;H;juamartin;]9t[k?Qnptyy$=6;juamartin@correo.net;13/01/1982;37;1.87;260.89;No Aplica;22;23;1;Inactivo
451;JosÃ©;Albaladejo;Ferrando;H;josalbaladejo;X,)9/x3g/uk6G4m;josalbaladejo@mail.es;28/04/1959;60;1.88;384.05;No Aplica;84;23;2;Inactivo
452;Antonio;Arrebola;Bermejo;H;arrebola69;_)Saz$S$ZNvyuv6;arrebola69@email.net;31/10/1941;77;1.89;929.98;No Aplica;19;67;3;Disponible
453;Alicia;Berlanga;DÃ­az;M;alicia.berlanga;Ln4vmm3zEJbVh&Q;alicia.berlanga@correo.com;24/01/1952;67;1.9;0.0;SI;83;98;0;Disponible
454;Carlos;Ariza;MartÃ­nez;H;carlos.ariza;Ci?}7A6Mukm4d2a;carlos.ariza@email.es;23/06/1997;22;1.91;782.64;No Aplica;49;69;2;Inactivo
455;JosÃ©;MartÃ­nez;Torres;H;josemartinez35;Z8mV?96/q%bmX=P;josemartinez35@email.com;27/12/1970;48;1.92;395.32;No Aplica;10;61;0;Inactivo
456;MarÃ­a;Sanz;Ortega;M;mariasanz23;}g/uJH7)C!c{L{;mariasanz23@mail.com;22/06/1968;51;1.93;0.0;SI;84;30;1;Disponible
457;Antonia;Diez;Ruiz;M;antoniadiez;@QuCRA/:.umL9tZ;antoniadiez@correo.es;29/08/1957;62;1.94;0.0;NO;60;41;3;Disponible
458;MarÃ­a Pilar;PÃ©rez;Ã�lvarez;M;mperez;F{[%wR%#!k/t3*[;mperez@email.com;2/10/1950;69;1.95;0.0;SI;84;92;0;Disponible
459;Manuel;Olivera;CatalÃ¡n;H;molivera;NF-V_BQK52hL7z:;molivera@mail.com;15/10/1945;74;1.96;828.71;No Aplica;43;79;2;Inactivo
460;Ã�ngel;Santana;Pitarch;H;asantana;UXPC%fyF{$eL&Tj;asantana@correo.net;6/08/1993;26;1.97;720.12;No Aplica;53;93;5;Inactivo
461;Manuel;Saavedra;Ortega;H;manuelsaavedra61;?a_cxe)XUPq8gzR;manuelsaavedra61@mail.net;17/07/1979;40;1.52;289.95;No Aplica;16;27;0;Inactivo
462;Miguel;Ivanova;Hurtado;H;ivanova85;BWGEAcjFA7]%Jp2;ivanova85@email.com;25/08/1959;60;1.53;309.26;No Aplica;80;47;7;Disponible
